battery_soc,vehicle_speed_kmh,road_incline_deg,ambient_temp_c,engine_load_pct,altitude_m,trip_duration_min,avg_speed_last_5min,elevation_gain_m,generator_rpm,efficiency_ratio_kwh_per_l,optimal_trigger_soc,generator_active
48.17,40.89,-5.32,-0.23,29.09,859.76,178.54,38.06,343.25,3294.51,2.5,43.47,0
17.22,101.93,12.33,18.36,69.17,485.98,179.53,113.78,437.8,2792.25,2.6066,55.59,1
81.98,0.0,-6.64,-3.74,25.99,402.69,24.15,0.0,67.94,1584.84,2.5,42.66,0
61.93,29.3,6.23,13.71,19.1,894.94,86.87,96.09,422.08,2492.71,2.5,39.07,0
44.58,103.4,3.4,19.76,74.64,2458.83,139.8,32.03,221.17,2506.41,2.835,41.09,0
17.33,35.93,8.46,4.2,17.05,173.65,37.07,111.58,350.11,3443.88,2.5,46.27,1
13.6,20.83,-6.27,23.97,59.7,622.48,17.09,15.19,482.75,1538.33,2.7597,38.68,1
57.12,83.71,-4.9,12.88,68.51,696.26,54.9,82.39,66.48,2397.67,3.036,44.15,0
85.5,72.97,2.91,38.64,98.9,1919.24,138.47,41.2,115.13,3279.32,2.5,38.07,0
88.33,3.49,-3.22,10.23,68.1,1693.88,159.55,107.41,391.32,3037.43,2.7478,30.88,0
39.715862840231864,42.4,-1.61,28.31,65.06,468.32,37.59,117.92,400.49,2907.0,3.0015,35.89,0
73.35,65.02,9.0,41.77,53.46,1095.23,92.31,75.15,209.76,2725.03,2.5356,46.11,0
52.07774055215056,64.81,12.01,43.49,44.99,1136.65,150.26,54.2,449.51,2254.19,2.5288,49.62,0
53.89,104.68,0.02,6.91,67.31,1684.16,125.36,96.59,492.5,3396.11,2.6217,39.97,0
93.31,46.19,13.25,10.87,76.54,1342.24,71.8,113.45,325.02,2675.84,2.5763,48.55,0
9.5,79.92,9.19,32.05,66.03,1045.64,34.2,104.03,403.06,3115.48,2.7855,48.16,1
73.89,116.14,-8.77,40.27,71.19,319.96,24.29,49.16,161.69,2103.24,2.9129,53.28,0
84.37,111.59,1.21,9.13,36.38,1341.08,95.21,121.18,378.04,3320.93,2.5,41.99,0
43.78,129.12,0.03,34.9,62.41,2269.88,57.66,102.25,136.84,2017.84,2.9382,40.39,0
18.08,71.08,-5.7,34.67,31.27,837.17,28.51,31.92,498.27,3370.85,2.5,43.37,1
65.2,120.18,3.41,13.76,87.39,1282.98,30.69,6.33,346.5,2858.65,2.6584,45.39,0
48.35412194393123,69.92,-8.83,40.1,46.47,1316.3,137.37,12.09,180.35,1592.27,2.5,46.03,0
41.819405246143674,95.55,1.19,9.68,63.88,618.71,92.77,57.3,281.49,3234.26,2.7443,41.34,0
85.71,32.85,2.36,35.26,41.37,2269.52,147.4,15.73,158.79,1633.8,2.5,32.08,0
87.87,6.85,4.64,-6.25,41.94,1563.0,80.59,86.51,135.64,2794.42,2.5,39.73,0
56.23,39.48,-11.88,38.45,73.78,939.86,81.97,127.15,245.49,3548.02,2.5,46.93,0
22.64,28.15,6.12,33.43,99.17,148.29,109.9,60.71,179.76,2478.22,2.5592,40.3,1
77.89,124.99,-14.04,20.1,10.8,1741.29,161.07,82.87,422.95,1605.52,2.5,57.79,0
39.09,24.86,-10.27,11.95,98.46,437.36,93.75,93.93,483.35,1706.79,2.5,44.32,1
54.21828741059108,104.46,9.15,29.63,32.05,1214.58,11.4,92.05,494.84,3322.13,2.5,50.6,0
22.09,0.0,-9.43,-7.12,15.28,2095.33,98.2,0.0,410.03,3949.41,2.5,43.97,1
63.83,19.65,5.65,19.54,96.5,1165.69,23.95,38.83,269.47,2898.08,2.5,36.72,0
77.27,31.73,-4.73,44.54,90.89,1189.61,29.01,85.9,324.1,3621.75,2.5,36.96,0
12.94,10.89,12.62,15.22,60.27,1708.25,14.53,71.36,14.15,3222.37,2.5,42.98,1
72.18,108.07,-0.09,28.06,49.37,1898.3,155.54,109.37,420.29,2553.97,2.7696,38.78,0
23.9,48.31,-14.04,3.67,64.87,597.87,100.12,33.02,352.73,2530.08,2.6309,53.76,1
73.52,73.47,-10.72,30.89,42.73,291.77,35.85,47.13,445.67,2879.02,2.5,50.76,0
66.15,91.38,-12.43,2.7,92.68,923.35,61.8,32.52,448.02,1631.34,2.5,56.53,0
22.45,17.51,-5.76,26.81,78.34,2205.64,82.14,71.22,238.24,3922.73,2.5,34.52,1
83.61,103.76,-0.45,-4.9,65.46,1705.65,92.74,107.28,445.49,3771.27,2.5,45.06,0
74.4,61.52,6.55,20.72,40.77,1492.19,124.3,24.85,70.88,3480.39,2.5,41.97,0
92.37,103.78,3.48,21.33,77.34,607.78,120.02,5.03,32.03,1574.41,2.8548,44.94,0
34.8,50.21,5.96,37.6,80.49,947.5,137.36,2.57,238.58,3382.61,2.5714,41.05,1
86.78,121.59,-14.88,40.89,29.74,813.01,25.65,4.73,218.32,1603.07,2.5,60.26,0
9.74,111.16,12.54,14.6,78.92,527.24,141.59,91.84,309.4,3082.59,2.5,56.82,1
11.71,116.14,-10.05,38.38,38.55,615.72,116.6,4.19,290.76,1732.68,2.5,54.23,1
17.76,17.71,6.42,43.12,81.16,1320.36,69.28,64.48,219.19,3131.34,2.5352,37.11,1
43.58,88.2,-2.91,4.87,55.69,1996.1,179.83,42.82,10.75,3724.15,2.5,41.73,0
33.73,103.34,-0.67,10.23,78.29,246.22,130.63,103.48,233.88,2678.05,2.852,42.24,1
32.84,106.58,0.4,10.2,99.73,2075.3,162.75,92.26,97.2,3443.62,2.5,38.63,1
53.46,1.76,-3.65,6.97,66.86,1302.67,48.99,3.97,443.6,1574.11,2.7458,33.19,0
94.88,3.32,0.61,-7.94,38.61,595.06,111.33,47.0,201.74,1948.73,2.5432,37.1,0
79.87,102.22,4.36,13.34,86.42,2002.58,71.06,120.44,484.69,1905.06,2.5956,43.02,0
56.25,96.66,-7.93,24.54,20.9,905.31,158.36,93.1,403.26,3267.03,2.5,48.86,0
41.91,10.88,9.48,8.93,24.99,1724.84,102.35,71.87,434.34,1815.85,2.5,39.61,0
75.32,73.27,-10.19,12.63,27.29,1938.54,39.68,100.98,389.51,3136.92,2.5,46.81,0
15.25,73.7,3.23,-9.33,91.82,1431.96,43.16,105.77,175.57,3366.31,2.5,47.25,1
43.20711949589684,8.57,13.73,11.59,65.93,2499.53,140.73,47.56,358.01,3868.63,2.5,42.47,0
5.27,43.28,2.63,8.48,14.09,1974.28,116.42,9.12,339.89,3422.76,2.5,34.81,1
18.22,64.76,12.71,44.42,39.39,2026.09,108.26,30.54,421.29,2644.5,2.5,48.67,1
48.82597721511926,90.58,2.27,-3.74,71.83,297.64,147.52,97.29,247.33,2387.31,2.7812,48.08,0
83.32,119.95,0.9,34.01,99.27,2334.19,176.52,118.04,347.02,2043.83,2.5499,40.25,0
50.02312193577417,92.51,-9.74,16.81,66.76,1231.29,144.88,97.16,124.61,1778.86,2.8302,49.9,0
37.66,103.19,-7.54,6.65,68.0,852.79,88.87,76.06,428.02,3440.38,2.5,50.59,1
64.12446985733493,93.2,14.96,-7.81,88.09,2204.3,95.34,28.79,498.75,2204.57,2.5,61.42,0
74.33,70.14,-8.71,24.11,26.29,93.58,138.02,76.35,46.96,2139.58,2.5683,48.36,0
46.660908485542166,117.11,0.49,27.51,60.52,680.11,10.05,96.14,391.05,3895.88,2.5885,42.74,0
78.37,44.56,-5.47,15.44,68.76,1129.65,12.88,112.95,485.01,3933.17,2.5,39.45,0
44.82,0.0,-10.77,-4.25,52.57,1844.9,132.19,0.0,117.0,2593.03,2.5,44.93,1
77.03,62.88,6.64,-5.84,93.35,2386.56,133.74,60.07,334.06,3310.34,2.5,46.79,0
16.86,25.88,2.95,35.55,76.87,2071.41,158.46,21.29,464.33,2428.44,2.7827,32.38,1
6.57,104.01,10.69,-4.4,50.69,2344.31,130.68,99.36,272.71,3819.65,2.5,55.9,1
84.38,0.0,-14.25,-1.83,35.77,1141.44,10.26,0.0,490.49,2410.95,2.5,49.55,0
94.45,1.01,-4.64,-3.14,56.8,1643.06,177.96,114.84,334.22,2232.35,2.7005,37.65,0
63.6,54.71,-6.32,9.44,15.12,579.67,74.21,49.26,140.66,3116.54,2.5,42.96,0
90.16,63.1,-1.28,13.68,85.59,885.8,161.89,86.76,316.72,3018.17,2.5923,37.05,0
76.88,17.63,-2.68,-3.92,61.88,1603.31,114.81,1.21,17.82,2823.2,2.5831,37.61,0
82.98,108.57,-0.52,-9.23,49.63,1797.83,71.74,94.86,134.64,3433.43,2.5,47.25,0
86.31,0.0,-2.21,-2.83,80.29,1120.92,51.77,0.0,143.14,2324.81,2.7773,35.54,0
12.63,126.96,10.61,42.02,28.88,2480.24,147.95,17.16,407.1,2712.11,2.5,52.42,1
8.13,120.09,0.95,0.9,67.13,168.05,29.93,98.26,324.41,1508.89,2.6459,48.3,1
41.89,101.8,-0.24,42.77,41.74,99.47,134.49,105.26,123.96,1774.24,2.6821,41.84,0
66.95,4.86,-6.93,-2.41,71.83,1729.65,11.42,72.39,432.7,2985.41,2.5,40.38,0
18.5,17.6,-0.98,29.76,76.18,1982.17,32.92,113.15,449.79,2691.57,2.8809,29.24,1
55.45,16.1,10.29,24.63,66.74,871.45,94.88,17.36,33.41,1983.35,2.8146,42.46,0
68.71,0.0,6.91,-6.27,16.94,1921.73,105.81,0.0,302.67,1894.17,2.5,40.96,0
57.39,111.77,-0.14,8.94,31.67,1892.33,89.14,103.97,298.82,3603.34,2.5,39.7,0
34.8,67.69,2.52,43.39,92.77,1261.14,158.21,115.4,252.95,2585.95,2.5473,38.31,1
27.18,121.73,11.31,24.66,40.62,325.09,118.45,85.76,81.41,1863.97,2.5001,56.97,1
81.97,113.95,0.83,18.13,86.42,1871.97,64.68,113.19,472.98,2828.64,2.5896,40.4,0
60.14,12.21,14.21,-0.98,22.19,1783.1,23.98,9.05,253.66,2938.47,2.5,49.29,0
54.14,83.66,-8.07,-1.19,14.83,909.3,168.48,14.86,5.69,1757.24,2.5,51.99,0
52.712727472543996,35.41,14.82,6.22,15.71,1304.41,133.22,19.14,15.08,3569.04,2.5,50.77,0
19.74,4.72,12.06,29.4,13.96,2364.34,50.87,63.78,275.78,2784.1,2.5,40.29,1
47.75,37.67,13.87,43.5,53.45,1483.31,101.98,34.35,99.64,1556.34,2.5,48.02,1
60.38,99.64,1.15,39.99,19.66,1714.13,175.92,56.24,169.38,3215.08,2.5,39.45,0
23.46,59.05,0.68,40.4,31.07,222.55,121.34,63.24,436.29,3663.94,2.5,37.18,1
71.0,61.07,-4.39,-4.84,93.28,1487.63,52.93,96.85,227.26,3420.03,2.5,45.28,0
67.03,126.84,-0.57,42.35,68.1,780.94,63.65,119.43,226.21,3023.48,2.8996,43.76,0
58.37,0.0,10.03,-1.07,11.67,2490.66,74.87,0.0,361.21,2960.16,2.5,41.48,0
24.03,112.78,10.91,13.87,11.32,731.82,64.83,40.23,343.55,3068.13,2.5,54.64,1
73.81,100.35,-0.47,15.74,40.95,609.15,81.25,123.27,387.98,2596.85,2.7077,40.92,0
41.7,122.07,-5.08,38.01,95.78,1208.69,81.38,84.71,469.46,3279.14,2.5,47.76,1
77.01,17.31,-8.43,-3.92,46.12,2164.23,106.31,35.93,470.3,1730.49,2.5,43.35,0
80.55,56.31,9.65,0.82,14.17,508.04,170.1,20.86,97.49,3299.23,2.5,50.73,0
57.53,43.88,-5.46,-4.84,80.41,1640.71,144.62,112.3,472.54,2326.22,2.5652,44.27,0
37.36,43.72,-1.07,37.82,61.99,1789.41,93.14,40.6,465.45,3620.48,2.5901,32.75,0
15.6,106.85,5.65,8.42,18.57,726.22,170.73,26.69,305.05,2283.54,2.5,48.29,1
55.36,115.49,2.44,21.84,10.4,1454.27,71.77,24.88,37.41,2633.83,2.5,43.35,0
84.38,103.5,0.32,29.48,73.59,218.3,150.23,123.37,137.14,1647.5,2.9267,41.89,0
46.514148388552606,1.38,-14.1,25.85,49.63,1216.38,110.03,90.63,139.37,3655.65,2.5,44.65,0
83.97,14.84,2.74,37.98,99.76,1452.44,46.76,39.75,65.22,1566.56,2.5,32.1,0
89.35,4.46,4.05,7.57,38.54,2415.26,37.01,87.72,282.18,2911.0,2.5,31.52,0
38.51,111.88,0.55,37.83,82.17,1592.15,81.27,114.34,70.32,3468.91,2.5,40.38,1
42.2,0.0,-3.17,-5.83,88.12,1911.88,141.45,0.0,366.32,2345.27,2.5,36.31,0
85.76,92.07,14.83,36.95,16.51,10.41,56.37,50.51,120.04,1505.48,2.5,58.4,0
49.64,27.66,-11.19,12.16,77.28,297.42,130.97,11.59,437.78,3438.27,2.5,46.02,0
66.82,86.61,-13.22,29.34,46.4,603.85,165.24,46.93,32.18,1896.95,2.5804,54.65,0
83.54,119.58,0.45,30.83,19.4,2358.1,16.37,92.88,52.64,1693.1,2.5,39.62,0
66.88,113.72,-4.85,12.55,81.81,2488.72,85.54,40.09,304.39,3882.48,2.5,43.96,0
25.44,104.4,-0.27,-2.89,74.11,1945.05,120.29,121.4,296.98,3216.37,2.5054,43.64,1
94.37,74.31,-9.23,36.06,79.88,1625.13,158.69,25.75,12.67,3679.74,2.5,46.4,0
12.54,105.31,4.95,16.73,92.15,312.74,169.93,53.65,281.3,2431.42,2.7231,47.47,1
62.24,0.0,6.85,-9.68,54.15,821.33,19.17,0.0,204.85,1581.15,2.5,44.45,0
7.42,77.18,11.98,28.22,39.42,2098.74,149.12,62.13,266.06,3635.32,2.5,49.08,1
73.49,114.71,0.72,-1.27,78.34,999.75,48.11,95.44,143.57,2459.89,2.7576,46.61,0
41.62,28.71,7.32,6.78,93.05,815.18,8.45,7.33,204.77,1661.82,2.5,41.75,1
9.45,103.92,-0.65,-6.06,99.42,840.17,135.1,100.23,285.82,3501.64,2.5,47.51,1
58.65,34.57,-1.63,6.66,97.88,1573.48,102.44,81.79,280.09,2261.78,2.611,34.13,0
91.88,98.0,8.35,26.38,21.6,2101.56,126.54,20.36,393.78,2348.98,2.5,47.12,0
46.281204584992274,61.39,-9.51,13.1,17.33,1171.92,30.49,113.77,399.12,3812.31,2.5,46.15,0
94.22,125.86,0.34,11.77,59.59,1955.4,141.49,107.47,437.55,2188.5,2.7832,41.02,0
60.63,74.24,4.29,37.98,97.78,494.45,20.71,78.66,101.26,3380.76,2.5,42.73,0
83.78,38.13,6.42,9.11,73.63,223.97,74.11,49.69,393.81,3282.17,2.6129,42.01,0
15.61,124.82,-0.96,28.25,84.42,2142.54,34.26,128.26,373.65,1931.65,2.7286,41.27,1
8.43,4.86,-4.58,37.02,92.94,2193.59,179.56,23.45,468.54,3442.89,2.5,31.67,1
65.12,6.73,-2.89,32.59,44.61,160.27,107.36,16.25,384.03,2897.8,2.6285,33.92,0
75.7,45.11,-2.39,8.5,81.91,1621.93,115.02,100.24,277.57,3469.87,2.5142,35.43,0
44.91037912017598,123.92,-0.52,44.95,68.49,1375.81,166.67,101.06,148.04,3159.12,2.7283,42.17,0
58.29,16.1,-12.13,12.52,66.37,1613.6,13.8,65.4,478.57,2334.96,2.7075,43.19,0
33.9,53.7,5.78,26.0,61.88,2344.55,18.04,74.26,330.28,1728.59,2.6564,38.44,1
63.59,77.49,1.84,2.47,72.62,177.54,67.95,127.73,298.72,1835.33,2.7627,43.81,0
50.97,95.83,12.98,6.28,60.57,1963.49,24.57,32.14,231.17,2016.16,2.5445,54.19,1
79.53,110.01,-3.51,28.47,98.18,1590.48,112.41,44.32,406.79,3870.52,2.5,43.72,0
76.99,63.48,-14.95,33.97,26.47,864.3,12.69,41.1,288.43,2659.97,2.5,53.54,0
39.75,28.35,-4.57,18.66,77.78,733.82,117.77,80.4,259.99,3697.88,2.5,37.29,0
56.38,90.28,4.25,20.84,89.2,64.29,165.12,34.29,299.39,2965.69,2.6391,45.39,0
51.448199441033566,22.39,14.18,37.75,28.99,1068.12,32.97,73.99,3.72,2804.99,2.5,47.46,0
42.73,87.29,-5.85,27.1,25.02,39.45,15.6,70.41,98.15,2691.07,2.5586,47.01,1
57.03,0.0,0.55,-8.24,73.55,1827.66,40.39,0.0,277.96,2217.97,2.7258,34.3,0
39.51,86.44,9.23,16.0,37.66,452.6,32.79,13.77,37.89,2425.03,2.6094,50.14,1
7.18,11.51,13.02,38.97,17.84,849.74,115.89,121.11,38.07,3615.75,2.5,45.25,1
76.98,68.94,-8.77,18.53,65.36,217.55,178.11,16.31,450.24,2704.85,2.9114,48.04,0
42.09,117.83,-1.1,24.46,65.77,1141.3,109.88,123.48,433.1,2128.15,3.1452,42.63,1
69.01,126.01,0.38,28.79,86.13,526.54,37.24,98.36,15.49,3132.53,2.8019,43.94,0
46.116244847504355,101.74,-0.68,-0.84,27.92,797.5,55.94,95.29,266.34,1526.36,2.5,45.3,0
65.68,60.23,9.34,1.56,77.67,419.36,67.56,53.59,284.33,2982.49,2.5,50.69,0
51.65,95.18,3.46,38.03,42.98,116.97,68.13,46.33,280.82,3179.92,2.5,44.9,0
88.91,123.43,8.07,-7.97,56.97,792.28,24.23,88.89,95.79,2027.29,2.6887,59.53,0
37.66,26.64,13.62,-7.14,66.3,2068.0,87.25,40.13,205.0,3545.63,2.5,52.14,1
49.339471978874364,92.97,7.74,42.13,67.14,407.9,72.21,103.4,292.13,2853.56,2.8439,49.2,0
84.31,104.55,7.6,0.67,57.59,1502.2,130.6,42.32,411.67,2697.07,2.5498,51.91,0
66.47,45.15,-4.19,-1.44,92.52,1214.97,110.15,27.8,173.95,3788.64,2.5,42.38,0
88.17,26.97,6.3,5.34,46.38,495.49,163.54,18.9,463.75,3813.32,2.5,41.54,0
91.77,69.73,3.28,7.34,41.39,2331.17,145.51,125.58,78.32,3280.54,2.5,38.38,0
58.62,72.97,9.97,5.94,21.51,258.08,8.77,63.15,82.86,1627.82,2.5,51.49,0
31.79,105.18,11.59,42.09,36.63,297.16,10.87,24.58,321.29,2515.79,2.5,55.45,1
44.87,63.69,14.65,19.94,92.64,2035.96,148.4,55.11,1.9,3066.18,2.5,50.86,1
23.02,47.96,7.08,36.02,17.51,1590.48,39.97,123.6,231.74,3172.55,2.5,40.85,1
48.41,107.5,-0.14,21.07,48.5,1417.98,85.78,128.15,160.2,2704.02,2.6609,39.74,0
53.25,116.09,12.07,34.36,80.85,1983.2,140.95,28.27,9.43,3089.02,2.5,53.91,1
55.35,111.63,-9.93,-4.51,35.16,1590.38,167.85,53.3,272.0,2554.39,2.5,57.42,1
72.1,8.91,9.7,-2.61,16.04,1336.22,153.07,117.37,123.99,3109.46,2.5,45.04,0
62.7,102.43,-3.58,16.5,95.98,1931.27,91.68,29.14,403.45,2692.65,2.5,42.25,0
16.31,66.58,9.26,0.4,15.34,1023.0,83.2,115.24,394.94,2827.73,2.5,50.59,1
53.03,125.0,-0.99,-7.77,23.66,358.58,6.47,119.65,186.79,3069.64,2.5,52.0,0
8.04,128.65,0.84,18.19,34.24,52.24,102.77,109.69,265.58,2158.66,2.6715,45.75,1
94.55,21.18,-6.39,42.54,87.11,1628.74,126.79,123.58,17.82,2235.31,2.7153,36.85,0
40.4,80.39,0.74,-7.93,44.9,424.66,141.8,90.42,2.01,3428.96,2.5,46.49,1
43.5329736828207,69.4,-4.7,31.27,53.91,773.01,78.18,77.61,218.08,2842.9,2.7265,42.1,0
5.87,28.88,8.13,26.3,80.98,1555.39,23.54,129.29,293.67,3057.29,2.6421,39.98,1
75.53,28.82,8.72,-5.01,52.53,1567.82,139.2,85.95,457.68,2292.61,2.5,46.66,0
85.07,87.37,4.56,39.4,81.08,2465.58,122.83,87.22,248.81,2519.27,2.5829,40.62,0
6.52,110.83,0.55,3.42,16.52,398.24,52.18,95.93,23.93,3645.28,2.5,45.28,1
56.92,108.85,-2.25,13.03,25.56,1846.28,44.28,88.27,334.37,2664.06,2.5,41.57,0
34.46,126.38,-0.78,23.9,58.82,1803.16,101.7,103.17,323.48,1927.61,3.0466,41.91,1
77.92,95.04,-9.41,26.62,25.79,1589.18,13.61,103.78,452.44,1546.39,2.5,49.08,0
80.48,112.03,-1.62,11.8,89.66,745.68,9.63,30.51,13.48,2055.92,2.7817,43.38,0
54.00736304764341,98.03,8.56,19.11,32.08,717.11,106.53,53.63,235.92,1925.6,2.5,50.15,0
33.44,118.55,-7.35,24.21,59.07,622.84,58.88,36.55,367.07,3359.52,2.6198,51.25,1
10.98,62.5,5.88,23.57,54.56,1424.37,61.17,22.8,411.6,3804.73,2.5,41.42,1
84.3,113.32,-6.14,0.47,37.13,632.05,80.92,117.81,100.63,2384.43,2.5,52.99,0
49.08736989652412,95.35,-9.67,8.96,39.68,2363.68,10.33,36.8,192.43,1526.59,2.5,48.29,0
60.54,100.37,-0.38,16.95,89.99,2072.09,150.57,8.87,180.62,3842.85,2.5,37.89,0
58.7496408881572,100.33,10.57,-4.82,12.13,1874.37,146.25,106.39,214.11,3523.64,2.5,56.44,0
38.77,89.4,-1.42,43.78,22.89,331.4,102.43,113.91,326.79,3206.32,2.5,41.36,1
46.41,100.16,3.03,43.07,26.14,2220.86,10.02,16.74,358.13,3569.06,2.5,40.75,0
64.08,21.3,-10.83,8.36,30.74,196.74,7.04,37.12,174.01,2428.65,2.5,45.72,0
12.18,80.68,4.52,43.12,55.9,2035.18,3.73,10.19,487.59,2208.48,2.7191,40.66,1
69.79,51.89,-3.7,20.78,19.03,367.67,28.06,57.99,183.1,2181.56,2.5481,39.69,0
57.951499006387856,114.67,14.15,34.38,59.06,1253.39,36.34,28.87,350.24,2456.08,2.6488,57.7,0
46.37,85.35,10.17,36.67,14.48,805.55,26.46,83.16,206.98,3662.24,2.5,50.44,1
11.04,64.14,14.31,-6.75,41.49,2361.02,41.08,126.98,293.91,1749.87,2.5,56.55,1
77.52,13.6,7.06,41.64,72.69,951.76,110.0,33.29,473.46,2803.29,2.6893,38.14,0
49.97562781018272,79.67,9.05,1.4,75.7,2328.84,154.81,76.14,94.28,3020.46,2.5,48.84,0
30.7,99.65,-9.55,18.78,77.36,2365.37,12.36,30.1,345.73,3415.15,2.5,48.23,1
75.02,88.52,6.03,5.98,45.7,1545.85,35.21,60.6,227.65,1552.33,2.5,45.97,0
10.58,101.24,10.7,33.12,25.12,593.3,79.14,87.18,406.76,3534.76,2.5,53.33,1
6.09,90.55,-14.7,-7.44,92.95,1938.4,15.32,56.99,203.02,1803.64,2.5,61.19,1
68.68,32.71,-5.68,41.45,41.79,2095.77,102.04,62.49,223.76,2057.65,2.5551,36.4,0
51.95,54.69,-0.62,8.95,78.0,1207.74,53.62,30.07,302.11,2365.13,2.8644,35.06,0
71.21,0.33,14.42,12.56,13.71,1120.6,50.5,109.36,102.99,2454.72,2.5,45.1,0
25.7,123.94,-11.91,-2.81,18.48,901.78,47.54,126.19,162.89,2785.57,2.5,61.91,1
26.25,112.35,-2.14,37.08,19.02,2170.17,104.2,39.5,231.5,3241.54,2.5,41.19,1
90.6,33.06,10.04,5.62,38.85,2301.23,158.46,93.44,484.41,2678.96,2.5,43.01,0
49.37,104.77,0.87,1.45,76.82,2398.78,144.8,110.37,47.61,2322.92,2.7345,41.76,0
66.87,26.22,-0.79,6.6,84.94,2355.83,81.11,112.13,44.83,3454.68,2.5,30.62,0
85.56,47.0,-0.82,-8.45,64.27,2287.29,176.92,19.87,298.35,2039.15,2.5801,39.21,0
7.32,61.19,-10.03,-1.33,40.03,1497.19,5.61,38.75,437.88,2244.18,2.5,50.63,1
81.46,7.95,-11.9,43.65,55.97,48.48,102.54,49.34,349.85,3416.61,2.5,45.1,0
67.99,54.38,-5.96,32.95,38.69,1479.24,34.29,98.28,215.57,3812.73,2.5,40.47,0
58.91968996359107,31.88,-14.28,-8.46,78.83,334.12,142.74,6.57,125.81,3070.68,2.5,57.53,0
62.98,78.12,-14.88,0.06,44.3,952.56,25.89,80.06,459.47,3993.95,2.5,58.94,0
35.82233881084855,7.23,-5.31,26.26,84.29,2218.59,78.97,35.33,485.11,2532.37,2.5808,32.77,0
49.152313152199035,0.0,13.29,-4.43,22.41,1809.68,19.98,0.0,459.8,1842.6,2.5,48.1,0
7.45,0.0,11.39,-1.54,77.97,532.86,102.38,0.0,282.36,3060.22,2.5,47.22,1
30.02,112.15,-0.08,14.21,20.17,301.92,132.15,126.02,333.48,2371.52,2.5,42.43,1
46.97,80.26,12.38,16.06,73.67,310.62,19.79,39.57,318.88,2469.32,2.8195,53.5,1
22.66,10.69,12.64,12.25,25.02,70.37,161.55,82.24,445.76,2277.37,2.5,46.26,1
93.8,34.53,-8.06,5.08,69.98,65.9,112.53,98.23,312.23,2193.41,2.8609,45.49,0
18.34,46.96,2.09,8.71,85.48,343.03,137.78,93.04,382.95,2101.0,2.722,37.76,1
60.75,74.59,-7.65,-7.17,46.5,1101.22,31.48,99.42,471.22,2513.89,2.5,52.45,0
32.84,7.96,9.6,25.15,48.97,1847.86,90.78,93.3,88.79,1662.63,2.5345,38.74,1
26.19,110.75,-2.62,33.57,84.97,1987.44,131.82,32.1,424.69,1564.13,2.628,41.95,1
83.35,110.52,0.32,-1.8,88.73,547.02,130.69,125.07,333.21,2242.42,2.6895,46.76,0
24.41,98.26,-14.83,17.17,84.25,1799.58,82.28,24.29,266.04,2002.96,2.5,55.53,1
80.48,115.67,-5.26,15.64,79.89,1315.19,71.1,101.3,124.07,1570.84,2.6023,47.03,0
43.425986125207636,35.67,-1.74,-3.52,95.05,136.87,33.48,116.36,414.86,2796.76,2.5328,41.34,0
61.17,14.04,-0.68,40.05,95.07,331.33,120.61,67.18,333.32,2178.44,2.6879,31.77,0
43.12,3.25,-12.55,14.55,30.46,2476.28,13.91,56.42,402.32,2303.0,2.5,40.48,0
93.7,76.37,0.04,40.95,65.38,1491.9,111.37,86.68,251.47,3119.36,2.8286,35.88,0
92.78,65.25,13.42,22.84,23.51,2280.48,64.16,25.12,445.36,3925.64,2.5,49.07,0
62.2,117.54,0.99,40.29,66.77,644.15,145.79,128.0,441.41,3190.93,2.8147,43.46,0
17.28,123.9,13.18,12.21,11.02,2028.14,4.84,79.62,421.27,2685.64,2.5,56.06,1
41.49,20.45,2.74,42.64,89.56,1169.16,120.77,95.74,5.73,1968.34,2.7175,33.31,0
85.22,12.45,6.23,3.14,56.14,2403.03,114.69,128.51,95.79,2366.79,2.6723,36.85,0
10.15,108.19,9.77,-9.81,82.96,1505.97,10.91,25.07,350.54,2971.82,2.5,59.12,1
81.01,14.91,10.12,6.48,92.73,1542.15,167.61,40.5,2.78,2227.09,2.5,42.19,0
15.21,72.35,13.02,9.82,76.99,339.42,168.4,46.06,240.59,1967.43,2.6303,53.37,1
50.1,38.96,-1.38,10.95,89.66,1698.56,71.53,123.86,52.37,2591.93,2.5432,32.75,0
74.55,12.33,-1.36,11.0,50.71,1291.88,53.21,16.3,189.13,2537.79,2.7434,30.47,0
64.84,66.27,4.63,5.1,51.27,1661.97,72.31,31.75,99.33,1611.06,2.5,41.84,0
85.11,23.08,2.45,12.79,84.7,293.37,72.9,100.78,415.52,3805.9,2.5,35.02,0
46.29,46.44,-10.04,6.53,42.37,1534.14,120.88,128.51,439.97,2034.2,2.5,45.73,0
55.92,81.74,-3.0,21.36,16.24,1964.19,52.01,27.36,256.38,3487.65,2.5,39.1,0
36.61,53.05,-7.59,28.48,27.44,304.08,85.41,29.29,360.42,2682.56,2.5,44.62,1
55.72633081263572,0.0,-13.9,-9.07,56.99,803.63,138.63,0.0,32.86,2665.83,2.5,52.7,0
32.35,5.65,-6.12,22.79,72.03,241.74,126.5,78.55,447.22,3166.14,2.7536,37.51,1
48.7,21.69,13.82,21.43,77.43,342.84,9.02,123.43,357.67,2329.85,2.8015,48.4,0
41.025908008580224,37.37,5.18,22.88,79.3,682.93,70.02,41.59,1.92,3105.96,2.6586,39.16,0
59.78,116.39,-7.25,-7.5,71.83,13.01,7.53,81.06,294.33,2854.01,2.5825,59.1,0
