Age,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,EmploymentType,payment_to_income,credit_to_income,employment_age_ratio,high_dti_flag,interest_rate_tier,Education_High School,Education_Master's,Education_PhD,MaritalStatus_Married,MaritalStatus_Single,HasMortgage_Yes,HasDependents_Yes,LoanPurpose_Business,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,HasCoSigner_Yes,Income_log,LoanAmount_log
38.0,673.0,68.0,4.0,12.61,12.0,0.87,3,3.96700315824146,3.96700315824146,0.14912280701754385,0.0,2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.43395737345800656,0.9643527208316156
49.0,799.0,117.0,1.0,18.76,24.0,0.69,1,3.1988683127572015,6.397736625514403,0.1989795918367347,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12929966737984472,0.7987120729448429
23.0,681.0,119.0,1.0,16.1,12.0,0.15,2,4.8671360719940004,4.8671360719940004,0.4311594202898551,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1254059006829135,0.6464005951825655
21.0,653.0,93.0,3.0,4.54,36.0,0.46,1,4.737084442191526,14.211253326574578,0.36904761904761907,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.011548701795673355,1.0231261758573624
35.0,531.0,56.0,2.0,17.88,12.0,0.13,2,6.486684718315414,6.486684718315413,0.13333333333333333,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2941098547730165,1.086683624077287
63.0,398.0,73.0,3.0,4.55,12.0,0.87,1,8.528076119080227,8.528076119080227,0.09656084656084656,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17325820610022508,1.0585314830930708
23.0,575.0,63.0,4.0,12.22,48.0,0.64,0,2.7379332037058215,10.951732814823288,0.22826086956521738,0.0,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.036239999826898635,0.9224756422068228
18.0,817.0,71.0,3.0,4.74,24.0,0.16,1,3.953169099266188,7.906338198532376,0.3287037037037037,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.135824876453339,0.9371971757057986
30.0,453.0,118.0,4.0,24.36,12.0,0.63,3,2.316700953302946,2.316700953302946,0.3277777777777778,0.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6318904369646394,0.8584396832353249
19.0,762.0,40.0,2.0,21.69,36.0,0.85,1,5.11985263662721,15.35955790988163,0.17543859649122806,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004319382883159814,1.0535654707910878
18.0,524.0,101.0,2.0,6.84,36.0,0.87,3,0.08803042635798512,0.26409127907395535,0.4675925925925926,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0430022856359518,0.2289673448936608
56.0,307.0,20.0,1.0,20.28,12.0,0.24,0,9.789422093419706,9.789422093419708,0.02976190476190476,0.0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11833758897654477,1.038825457096483
66.0,508.0,9.0,1.0,8.57,60.0,0.38,0,2.8005468839011054,14.002734419505526,0.011363636363636364,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03721279492115308,1.084095378966604
26.0,796.0,78.0,1.0,24.83,24.0,0.89,3,0.6552062868369353,1.3104125736738703,0.25,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8634390070885855,0.743363898387323
23.0,444.0,109.0,1.0,21.06,48.0,0.49,0,0.29288759054460906,1.1715503621784362,0.39492753623188404,0.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8202230261818205,0.6510092363035892
56.0,586.0,39.0,1.0,5.92,36.0,0.36,3,3.701380283629354,11.104140850888063,0.05803571428571429,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06282022935985973,0.9958340752996384
56.0,837.0,42.0,1.0,5.53,24.0,0.52,3,4.714146303380435,9.428292606760872,0.0625,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14634156569032444,1.07229096283438
43.0,400.0,90.0,4.0,17.64,48.0,0.77,1,3.5432389937106916,14.172955974842766,0.1744186046511628,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.017924700696820357,1.0392796860221383
62.0,802.0,63.0,1.0,24.93,12.0,0.43,2,7.587597016050033,7.587597016050034,0.0846774193548387,0.0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1581181520678703,0.9539175910744206
26.0,706.0,28.0,1.0,11.82,48.0,0.74,0,1.9809657071783937,7.923862828713575,0.08974358974358974,0.0,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.10570634607287334,0.8791694356774902
32.0,747.0,5.0,2.0,4.95,12.0,0.34,3,8.706040487149199,8.706040487149199,0.013020833333333334,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1325675942013312,0.9918547364828563
19.0,471.0,111.0,4.0,23.57,60.0,0.52,2,0.028480672433172063,0.14240336216586033,0.4868421052631579,0.0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9553349006237799,0.09663110322778133
21.0,717.0,55.0,4.0,11.91,48.0,0.41,2,3.158660951817913,12.634643807271653,0.21825396825396826,0.0,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02803382900682305,0.9917733603780705
22.0,628.0,33.0,4.0,15.15,12.0,0.86,0,4.7372522214627475,4.7372522214627475,0.125,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35681105119224543,0.9741464532439733
67.0,813.0,63.0,4.0,2.13,12.0,0.3,1,8.075838527753042,8.075838527753042,0.07835820895522388,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07454225159384643,0.8267581097743621
22.0,826.0,2.0,1.0,6.2,24.0,0.84,3,0.18270901326578662,0.36541802653157324,0.007575757575757576,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.525560540424695,0.13300369274528465
34.0,345.0,0.0,1.0,22.57,24.0,0.29,2,4.277217330456587,8.554434660913174,0.0,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03140492592130424,0.766143314868996
54.0,742.0,74.0,4.0,4.68,60.0,0.21,0,1.990081470253884,9.95040735126942,0.11419753086419752,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0868362528348123,0.9807354875849505
41.0,315.0,41.0,1.0,15.3,36.0,0.6,0,3.356257944972314,10.068773834916941,0.08333333333333333,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0069757141009351015,0.7998411135060524
66.0,519.0,17.0,2.0,10.49,48.0,0.31,0,2.3545323312405477,9.418129324962193,0.021464646464646464,0.0,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09643710563183949,0.9667414006406799
60.0,788.0,77.0,3.0,19.62,12.0,0.1,1,4.536758043785162,4.536758043785162,0.10694444444444444,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3932125744291348,0.9965692553107726
66.0,416.0,31.0,2.0,13.8,36.0,0.6,0,3.06664306227625,9.19992918682875,0.039141414141414144,0.0,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02848108089365227,0.8003084335495403
69.0,560.0,0.0,1.0,23.16,48.0,0.88,2,0.4744661700104162,1.8978646800416648,0.0,0.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7363072098261966,0.8422151950687098
33.0,307.0,94.0,1.0,24.59,12.0,0.56,3,0.7235365957567667,0.7235365957567668,0.23737373737373738,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6001912803717098,0.317286496922061
37.0,606.0,34.0,4.0,9.68,36.0,0.27,1,2.789875273207952,8.369625819623856,0.07657657657657657,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14442947440953002,0.9901172750352416
53.0,324.0,76.0,4.0,23.82,60.0,0.61,3,3.015948502364687,15.079742511823437,0.11949685534591195,0.0,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.003328832559962372,1.0384659525273674
33.0,571.0,6.0,1.0,24.3,60.0,0.35,3,1.1883176969541192,5.941588484770595,0.015151515151515152,0.0,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.008315956533319303,0.536918587051425
30.0,407.0,117.0,4.0,24.14,48.0,0.44,0,1.3552969401069068,5.421187760427627,0.325,0.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12221952146687017,0.6961501941585283
69.0,718.0,81.0,2.0,13.59,36.0,0.55,0,4.6293119769775455,13.887935930932636,0.09782608695652174,0.0,2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03795605904795386,1.0805355661679759
20.0,789.0,112.0,4.0,16.48,60.0,0.68,2,0.5914280865918401,2.957140432959201,0.4666666666666667,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32901632266881004,0.6681476105639762
23.0,395.0,34.0,4.0,13.53,12.0,0.57,2,11.087383728547097,11.087383728547097,0.12318840579710146,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.003949889296657553,0.8479148821845476
46.0,614.0,110.0,4.0,14.31,12.0,0.17,3,6.802230878186969,6.802230878186969,0.19927536231884058,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24711505297761166,1.0411662637767751
51.0,422.0,41.0,1.0,2.1,12.0,0.17,3,15.106518076972916,15.106518076972916,0.06699346405228758,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.006430266300229667,1.048711350585212
47.0,372.0,118.0,4.0,22.43,60.0,0.16,3,0.11876814187442841,0.5938407093721421,0.20921985815602837,0.0,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8199289088667627,0.36797544935942106
62.0,846.0,54.0,1.0,10.33,12.0,0.63,3,12.607440549154205,12.607440549154205,0.07258064516129033,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.019352259471142566,0.9673284142534514
31.0,462.0,26.0,4.0,22.76,12.0,0.5,1,9.670995500118417,9.670995500118417,0.06989247311827956,0.0,3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14269388009940334,1.0818971147022474
33.0,683.0,49.0,3.0,11.65,48.0,0.53,3,2.6912475491313668,10.764990196525467,0.12373737373737374,0.0,2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.09791843428746343,1.0570276077098977
42.0,609.0,16.0,1.0,3.86,48.0,0.86,3,2.325182922082977,9.300731688331906,0.031746031746031744,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14731545435584187,1.0651436444538491
20.0,765.0,109.0,1.0,5.3,60.0,0.84,3,1.8872743030478116,9.436371515239058,0.45416666666666666,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0821582597028112,0.9368501554781323
18.0,730.0,45.0,2.0,18.26,60.0,0.67,3,1.7071351689177456,8.535675844588729,0.20833333333333334,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18633876860799617,1.0841833190237073
29.0,656.0,54.0,4.0,4.82,60.0,0.9,1,2.2268256685754766,11.134128342877384,0.15517241379310345,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.028380106015464233,0.913060279268531
64.0,500.0,112.0,2.0,22.96,60.0,0.27,3,2.5968963585434173,12.984481792717087,0.14583333333333334,0.0,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.041436324081614025,1.0447715716016073
34.0,494.0,20.0,1.0,21.22,12.0,0.2,2,6.76708321499574,6.76708321499574,0.049019607843137254,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.26232286652651804,1.0631699147670357
55.0,420.0,36.0,4.0,11.42,12.0,0.4,3,6.437476543041387,6.437476543041386,0.05454545454545454,0.0,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.19257676463032855,0.9133048157296824
50.0,495.0,14.0,2.0,5.66,24.0,0.84,0,6.050733242296504,12.101466484593006,0.023333333333333334,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02699427795247568,0.9615110627394926
61.0,397.0,119.0,1.0,22.08,60.0,0.8,2,2.183711364437654,10.918556822188272,0.16256830601092895,0.0,3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029519088290174748,0.9039240630510763
25.0,380.0,112.0,1.0,20.79,12.0,0.24,3,5.583281595351032,5.583281595351032,0.37333333333333335,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3184515595841426,1.02470228365235
68.0,711.0,51.0,4.0,2.78,12.0,0.11,0,4.107404255319149,4.107404255319149,0.0625,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03822749858018749,0.43673123886452997
35.0,355.0,107.0,4.0,22.84,60.0,0.1,3,1.56703473198153,7.835173659907649,0.25476190476190474,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07053952295180785,0.8010600684894599
65.0,847.0,20.0,4.0,21.09,60.0,0.17,0,0.07509355260400556,0.37546776302002777,0.02564102564102564,0.0,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8174090295216552,0.23517191267439205
43.0,716.0,15.0,4.0,5.41,12.0,0.37,0,7.763092172012799,7.7630921720128,0.029069767441860465,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14644412496242357,0.9462092366160895
39.0,663.0,34.0,1.0,21.37,60.0,0.62,2,1.9430854173432932,9.715427086716467,0.07264957264957266,0.0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0058550125818593686,0.7769210814088153
41.0,376.0,116.0,1.0,22.18,36.0,0.44,1,3.9482748128765284,11.844824438629587,0.23577235772357724,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.021053925252546585,0.9325805616384539
32.0,725.0,116.0,1.0,7.1,12.0,0.15,1,6.578857837181045,6.578857837181045,0.3020833333333333,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.021446206477685237,0.6093959092486056
47.0,722.0,79.0,3.0,17.39,12.0,0.6,3,10.722783194057566,10.722783194057568,0.1400709219858156,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0325979317639981,0.9005056533482139
22.0,795.0,4.0,3.0,24.84,12.0,0.36,1,10.856948691811077,10.856948691811077,0.015151515151515152,0.0,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03869877114347211,0.9231537807850192
64.0,665.0,99.0,4.0,3.18,60.0,0.22,1,1.8097404703974047,9.048702351987023,0.12890625,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13398341469211825,1.019787726232447
29.0,744.0,76.0,2.0,24.18,12.0,0.11,3,8.584826918060887,8.584826918060886,0.21839080459770116,0.0,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.16184897239038998,1.040813339539668
27.0,770.0,20.0,1.0,18.65,60.0,0.49,3,1.3645752733389402,6.822876366694701,0.06172839506172839,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.04122272242219658,0.6669012563562399
29.0,349.0,16.0,4.0,10.25,12.0,0.57,1,7.445403508771929,7.44540350877193,0.04597701149425287,0.0,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.18262419041084926,0.9871784461470632
68.0,504.0,2.0,4.0,21.14,36.0,0.14,1,0.5347986127867751,1.6043958383603254,0.0024509803921568627,0.0,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0538165379641193,1.0283324613685572
25.0,755.0,109.0,4.0,16.28,12.0,0.89,1,5.748198282885254,5.748198282885254,0.36333333333333334,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.22396746564366576,0.896114161914226
48.0,343.0,89.0,4.0,6.86,12.0,0.63,2,7.051036083706005,7.051036083706005,0.1545138888888889,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19238088465597344,0.969928752869095
57.0,847.0,39.0,4.0,2.9,36.0,0.3,1,3.8123201211815196,11.436960363544559,0.05701754385964912,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06889237652689437,1.0296102192657588
48.0,660.0,27.0,1.0,19.13,12.0,0.5,2,11.783598448653816,11.783598448653814,0.046875,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04059589421640167,0.9794211493701044
59.0,833.0,12.0,2.0,24.89,60.0,0.41,0,0.5792834528354597,2.896417264177298,0.01694915254237288,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7190164160407766,1.0923962661175812
24.0,775.0,115.0,1.0,21.96,60.0,0.73,0,0.1545161116789499,0.7725805583947496,0.3993055555555556,0.0,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0934077592849716,0.6381541651788103
22.0,408.0,37.0,1.0,11.33,24.0,0.5,2,4.077836172526278,8.155672345052555,0.14015151515151514,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17130941553124077,1.0252649942143022
44.0,512.0,32.0,4.0,22.45,60.0,0.88,1,1.8896205456322757,9.448102728161379,0.06060606060606061,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1056262292879926,0.988524969638428
24.0,471.0,105.0,4.0,24.18,48.0,0.67,2,1.7863584064432618,7.145433625773047,0.3645833333333333,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2572295259051731,1.091234516128548
31.0,402.0,0.0,1.0,23.81,60.0,0.31,0,1.3901033510804885,6.950516755402443,0.0,0.0,3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10355431784126144,0.798295211600683
35.0,306.0,79.0,1.0,21.77,48.0,0.49,2,3.0341520070992325,12.13660802839693,0.1880952380952381,0.0,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05987511685047561,1.0468503771525106
55.0,688.0,99.0,4.0,15.06,24.0,0.76,2,4.416077441077441,8.832154882154882,0.15,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04100907512736225,0.8057214330360025
21.0,305.0,6.0,4.0,18.5,60.0,0.16,3,0.7989065887454048,3.994532943727024,0.023809523809523808,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08827751472821554,0.49962360393263844
19.0,467.0,75.0,3.0,12.48,24.0,0.28,3,2.678393602575064,5.356787205150129,0.32894736842105265,0.0,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06997232501980928,0.6015054289682646
30.0,788.0,114.0,1.0,23.8,60.0,0.17,3,0.8077584349971606,4.038792174985803,0.31666666666666665,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.42871250541892747,0.9690133906161691
56.0,510.0,21.0,4.0,22.17,12.0,0.65,1,4.870234347674011,4.870234347674012,0.03125,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3758859638650528,1.018740887376318
33.0,818.0,9.0,1.0,24.37,60.0,0.77,3,0.3261078782452999,1.6305393912264996,0.022727272727272728,0.0,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2684008281066775,0.35975286271725315
25.0,313.0,16.0,1.0,4.65,12.0,0.35,3,5.783498251618184,5.783498251618183,0.05333333333333334,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16241685899587183,0.7987376640321847
31.0,351.0,86.0,4.0,14.44,24.0,0.75,1,7.676705554146589,15.353411108293178,0.23118279569892472,0.0,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.011401985325722461,1.0740136246146865
26.0,659.0,3.0,4.0,19.18,12.0,0.54,1,7.986001302204447,7.986001302204446,0.009615384615384616,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09212880174626456,0.8564229400076825
28.0,773.0,30.0,2.0,18.72,36.0,0.81,3,2.891925687745623,8.67577706323687,0.08928571428571429,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10410278955073049,0.9313710436632417
63.0,418.0,0.0,3.0,22.17,60.0,0.15,0,0.04878359328816335,0.2439179664408167,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35776622383456025,0.04550407128798403
24.0,645.0,87.0,4.0,5.97,60.0,0.16,3,1.26959415734492,6.3479707867246,0.3020833333333333,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.23031769388295445,0.9682391478277367
28.0,840.0,3.0,1.0,6.98,48.0,0.24,3,2.0304524965325936,8.121809986130375,0.008928571428571428,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18681905132605417,1.051778805120236
67.0,305.0,43.0,1.0,17.59,24.0,0.85,0,1.8334192424592524,3.6668384849185047,0.053482587064676616,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4777011960932446,0.969170633631846
66.0,632.0,31.0,1.0,2.04,12.0,0.72,1,6.47029497299543,6.47029497299543,0.039141414141414144,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0943055321182393,0.741155134414816
34.0,364.0,29.0,2.0,23.21,12.0,0.3,1,6.137877335888835,6.137877335888835,0.07107843137254902,0.0,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.13895534949854324,0.7923010241522626
35.0,540.0,97.0,1.0,13.72,12.0,0.36,1,5.525042125264403,5.525042125264403,0.23095238095238096,0.0,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17509109749283752,0.793745995648531
18.0,568.0,117.0,4.0,16.63,60.0,0.84,0,1.5170158853912872,7.585079426956437,0.5416666666666666,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07877595387627359,0.7994283759528775
38.0,753.0,93.0,2.0,2.24,12.0,0.71,2,10.241929125235446,10.241929125235446,0.20394736842105263,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10993008077873247,1.0505859187748474
50.0,386.0,3.0,4.0,23.12,60.0,0.89,2,0.03226200886880209,0.16131004434401047,0.005,0.0,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.991436084264711,0.1211170844330586
57.0,301.0,4.0,4.0,13.42,60.0,0.11,1,1.523019826154898,7.61509913077449,0.005847953216374269,0.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20966566370150844,1.0508700684284387
28.0,431.0,115.0,4.0,23.37,60.0,0.34,2,1.3283809891808347,6.641904945904173,0.34226190476190477,0.0,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.21373685264105774,0.9690812239691249
52.0,323.0,83.0,1.0,23.37,12.0,0.7,0,8.239181014425315,8.239181014425315,0.1330128205128205,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12064224804290448,0.9329642298706584
19.0,557.0,109.0,1.0,17.65,12.0,0.77,3,0.21358449195196094,0.21358449195196094,0.4780701754385965,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9416772925727639,0.1555895382350694
20.0,685.0,38.0,2.0,13.11,60.0,0.81,2,1.6638239228243688,8.319119614121844,0.15833333333333333,0.0,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.13412618436782117,0.9659004441074011
20.0,710.0,5.0,4.0,9.69,12.0,0.55,2,5.229481266190687,5.229481266190687,0.020833333333333332,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3934329012323777,1.090934314361203
