Species,IUCN_Status
Oscaecilia koepckeorum,DATA_DEFICIENT
Oscaecilia ochrocephala,LEAST_CONCERN
Oscaecilia osae,LEAST_CONCERN
Oscaecilia polyzona,LEAST_CONCERN
Oscaecilia zweifeli,DATA_DEFICIENT
Parvicaecilia nicefori,
Parvicaecilia pricei,
Praslinia cooperi,ENDANGERED
Schistometopum gregorii,LEAST_CONCERN
Schistometopum thomense,LEAST_CONCERN
Siphonops annulatus,LEAST_CONCERN
Siphonops hardyi,LEAST_CONCERN
Siphonops insulanus,
Siphonops leucoderus,DATA_DEFICIENT
Siphonops paulensis,LEAST_CONCERN
Sylvacaecilia grandisonae,LEAST_CONCERN
Crotaphatrema bornmuelleri,DATA_DEFICIENT
Crotaphatrema lamottei,CRITICALLY_ENDANGERED
Crotaphatrema tchabalmbaboensis,DATA_DEFICIENT
Scolecomorphus kirkii,LEAST_CONCERN
Scolecomorphus uluguruensis,ENDANGERED
Scolecomorphus vittatus,LEAST_CONCERN
Atretochoana eiselti,LEAST_CONCERN
Chthonerpeton arii,LEAST_CONCERN
Chthonerpeton braestrupi,DATA_DEFICIENT
Chthonerpeton exile,DATA_DEFICIENT
Chthonerpeton indistinctum,LEAST_CONCERN
Chthonerpeton noctinectes,LEAST_CONCERN
Chthonerpeton onorei,DATA_DEFICIENT
Chthonerpeton perissodus,DATA_DEFICIENT
Chthonerpeton viviparum,LEAST_CONCERN
Nectocaecilia petersii,LEAST_CONCERN
Potamotyphlus kaupii,LEAST_CONCERN
Typhlonectes compressicauda,LEAST_CONCERN
Typhlonectes natans,LEAST_CONCERN
Caudacaecilia asplenia,
Caudacaecilia larutensis,
Caudacaecilia nigroflava,
Caudacaecilia paucidentula,
Caudacaecilia weberi,
Ichthyophis acuminatus,DATA_DEFICIENT
Ichthyophis alfredi,DATA_DEFICIENT
Ichthyophis atricollaris,DATA_DEFICIENT
Ichthyophis bannanicus,LEAST_CONCERN
Ichthyophis beddomei,LEAST_CONCERN
Ichthyophis bernisi,DATA_DEFICIENT
Ichthyophis biangularis,NEAR_THREATENED
Ichthyophis billitonensis,DATA_DEFICIENT
Ichthyophis bombayensis,
Ichthyophis daribokensis,DATA_DEFICIENT
Ichthyophis dulitensis,DATA_DEFICIENT
Ichthyophis elongatus,DATA_DEFICIENT
Ichthyophis garoensis,DATA_DEFICIENT
Ichthyophis glandulosus,DATA_DEFICIENT
Ichthyophis glutinosus,VULNERABLE
Ichthyophis humphreyi,DATA_DEFICIENT
Ichthyophis husaini,
Ichthyophis hypocyaneus,LEAST_CONCERN
Ichthyophis javanicus,DATA_DEFICIENT
Ichthyophis khumhzi,DATA_DEFICIENT
Ichthyophis kodaguensis,LEAST_CONCERN
Ichthyophis kohtaoensis,DATA_DEFICIENT
Ichthyophis laosensis,DATA_DEFICIENT
Ichthyophis longicephalus,NEAR_THREATENED
Ichthyophis mindanaoensis,LEAST_CONCERN
Ichthyophis monochrous,DATA_DEFICIENT
Ichthyophis moustakius,DATA_DEFICIENT
Ichthyophis nokrekensis,DATA_DEFICIENT
Ichthyophis orthoplicatus,ENDANGERED
Ichthyophis paucisulcus,LEAST_CONCERN
Ichthyophis pseudangularis,VULNERABLE
Ichthyophis sendenyu,DATA_DEFICIENT
Ichthyophis sikkimensis,LEAST_CONCERN
Ichthyophis singaporensis,DATA_DEFICIENT
Ichthyophis sumatranus,DATA_DEFICIENT
Ichthyophis supachaii,DATA_DEFICIENT
Ichthyophis tricolor,LEAST_CONCERN
Ichthyophis youngorum,DATA_DEFICIENT
Uraeotyphlus gansi,DATA_DEFICIENT
Uraeotyphlus interruptus,DATA_DEFICIENT
Uraeotyphlus malabaricus,DATA_DEFICIENT
Uraeotyphlus menoni,DATA_DEFICIENT
Uraeotyphlus narayani,LEAST_CONCERN
Uraeotyphlus oommeni,DATA_DEFICIENT
Uraeotyphlus oxyurus,DATA_DEFICIENT
Epicrionops bicolor,LEAST_CONCERN
Epicrionops columbianus,ENDANGERED
Epicrionops lativittatus,DATA_DEFICIENT
Epicrionops marmoratus,DATA_DEFICIENT
Epicrionops niger,LEAST_CONCERN
Epicrionops parkeri,VULNERABLE
Epicrionops peruvianus,DATA_DEFICIENT
Epicrionops petersi,LEAST_CONCERN
Rhinatrema bivittatum,LEAST_CONCERN
Rhinatrema ron,LEAST_CONCERN
Rhinatrema shiv,ENDANGERED
