bio_1_mean,bio_2_mean,bio_3_mean,bio_4_mean,bio_5_mean,bio_6_mean,bio_7_mean,bio_8_mean,bio_9_mean,bio_10_mean,bio_11_mean,bio_12_mean,bio_13_mean,bio_14_mean,bio_15_mean,bio_16_mean,bio_17_mean,bio_18_mean,bio_19_mean,Species,range_size_deg2
14.172866,7.1349792,25.149952,772.78485,28.43825,0.068500005,28.36975,21.465624,4.369125,23.422834,4.369125,1445.0,225.0,25.0,60.228027,632.0,88.0,591.0,88.0,Paramesotriton longliensis,0.0
20.515377,7.3444395,34.069843,524.9088,29.920025,8.358774,21.56125,25.56598,14.9169035,26.13596,13.424258,1879.1,324.5,27.5,72.59547,866.9,107.7,842.1,134.9,Paramesotriton yunwuensis,0.3447099023129951
17.167185,10.261488,40.025127,577.89,31.564404,5.924671,25.63973,10.718171,24.30504,24.567225,10.718171,682.5,106.1,4.3,63.868755,297.8,26.1,50.4,297.8,Pleurodeles nebulosus,2.615358195449999
13.654997,14.643425,45.056,671.40125,32.714424,0.21532497,32.499104,6.5539713,21.950338,22.353838,6.1955795,905.3,163.8,3.6,83.594864,451.0,19.0,26.3,448.0,Taricha sierrae,9.692975020950025
11.98015,7.5568557,26.95819,746.24384,26.736765,-1.2935413,28.030308,4.754771,20.976612,21.452023,3.2287796,733.0,112.0,44.0,32.035545,270.6,141.0,148.2,254.2,Triturus karelinii,0.029942486847000047
9.03214,9.719812,35.231228,650.03015,24.335798,-3.2639785,27.599781,3.5767136,17.150846,17.150846,1.4242939,1024.0,137.3,42.3,35.97541,368.2,137.4,137.4,325.4,Triturus macedonicus,2.630783306308003
16.020245,10.487402,42.089287,515.7754,30.406193,5.3787184,25.027475,10.884726,22.481962,22.71532,10.095282,616.3,93.9,4.9,58.678986,262.1,32.1,38.4,247.7,Triturus pygmaeus,13.111682077820975
17.564854,7.1694984,29.293701,648.67303,28.812374,4.336425,24.47595,23.632479,10.854721,24.786331,9.073784,1663.0,306.7,39.0,65.56008,773.8,136.9,672.4,182.4,Tylototriton asperrimus,0.019262371899998257
11.2482815,9.32209,36.6822,595.2604,22.863825,-2.59125,25.455074,18.120972,3.3544126,18.120972,3.3544126,952.0,182.6,11.4,82.85283,501.5,36.3,501.5,36.3,Tylototriton kweichowensis,2.688331054228013
22.59038,6.2914433,33.71536,473.7561,31.055714,12.410001,18.645716,27.612738,17.57396,27.710327,16.30991,1742.5714,381.57144,12.428572,92.70469,1009.7143,63.0,989.7143,72.14286,Tylototriton vietnamensis,0.06666659999999898
16.746723,11.060473,39.269176,654.2366,32.427082,4.268336,28.158743,9.172913,24.924854,24.941551,9.172913,778.4,165.5,5.0,89.39729,449.6,23.5,24.6,449.6,Lyciasalamandra luschani,0.24030000000000293
12.887001,8.613319,40.822784,476.01703,24.71889,3.2083917,21.510498,11.526079,14.742724,18.963251,7.333461,965.5,130.1,30.9,39.29434,360.7,117.7,162.4,315.1,Salamandra salamandra,284.904439911416
19.543407,12.94633,44.747578,627.4494,33.049305,4.113182,28.936121,26.874863,16.038744,26.874863,11.543913,1534.3,199.7,77.4,29.084332,534.9,272.6,534.9,356.3,Pseudobranchus striatus,1.9282475444500011
25.106558,8.22328,65.17936,150.7319,31.668865,19.052467,12.616399,24.95665,26.747944,26.783978,23.186977,1141.8,245.9,19.1,66.33058,527.4,109.5,139.1,225.6,Boulengerula changamwensis,0.11048481289999912
18.329287,10.377844,81.482,33.51324,24.925375,12.184438,12.740937,18.189417,18.310728,18.784271,18.044561,1401.5,197.5,14.75,51.256115,513.0,83.5,275.0,225.75,Boulengerula fischeri,0.5709867936330002
22.830772,10.6219635,71.677376,135.64043,30.529375,15.727187,14.802187,23.302345,21.104364,24.345959,21.104364,718.25,138.0,10.75,82.18688,300.25,43.0,185.25,43.0,Boulengerula niedeni,2.6329537937079928
21.424448,10.121788,68.02743,156.0072,29.276525,14.398275,14.878248,22.273096,19.379429,23.151308,19.379429,869.3,159.3,12.7,77.10767,356.5,49.0,218.9,49.0,Boulengerula taitana,0.025477845095999742
23.179966,9.546495,66.90277,171.89352,29.75555,15.4953,14.260248,24.332998,20.859543,24.978474,20.859543,1154.2,221.8,17.6,69.50464,518.4,59.4,399.2,59.4,Boulengerula uluguruensis,0.1808494369140014
17.17727,9.908583,90.02688,25.822332,22.6435,11.63725,11.006249,17.149082,17.329,17.408834,16.775917,2252.0,252.0,117.0,23.819267,725.0,400.0,433.0,662.0,Caecilia attenuata,0.0
25.37646,9.890959,88.61277,43.72867,30.94325,19.78125,11.162001,25.130001,25.793251,25.793251,24.74179,3139.0,348.0,199.0,16.812717,933.0,646.0,646.0,857.0,Caecilia bokermanni,0.0
16.470932,10.328719,85.569786,27.624195,22.380625,10.31375,12.066874,16.75929,16.36198,16.869396,16.211166,1665.5,223.5,60.5,39.662666,555.0,240.0,462.0,451.5,Caecilia corpulenta,0.3468644105650013
25.293255,9.180256,86.060776,48.42267,30.703375,20.041374,10.662,24.950161,25.693401,25.810368,24.63512,3129.6,375.3,175.3,28.212955,1059.8,548.4,628.9,970.5,Caecilia disossea,135.41851852
23.119919,9.173828,89.429214,37.283634,28.34625,18.069124,10.277124,22.92929,23.327436,23.456398,22.565855,4877.5,520.75,312.25,18.511919,1500.25,972.25,1115.75,1331.0,Caecilia dunni,7.96036902500008
25.908314,8.199364,77.22179,48.505432,31.806782,21.186981,10.619801,25.724283,26.506153,26.566174,25.392046,2697.8,431.5,70.3,53.69038,1115.2,257.9,277.5,858.1,Caecilia gracilis,97.70646444521998
19.216053,10.5945835,89.03636,27.729774,25.1175,13.182501,11.934999,19.114708,19.20423,19.587,18.939146,2122.0,284.5,63.5,47.43991,821.5,241.0,649.5,667.0,Caecilia inca,26.165939000000034
27.571386,9.487691,80.18782,51.321808,33.83512,21.918371,11.916751,27.054474,27.826132,28.223053,26.962948,1752.25,256.5,22.0,57.00786,689.5,108.25,219.5,532.5,Caecilia isthmica,3.284523397847996
23.84826,8.489431,88.770996,32.42778,28.838123,19.276476,9.56165,24.125711,23.70169,24.297314,23.522367,2879.6,355.7,130.8,34.7264,989.1,456.2,808.8,656.3,Caecilia leucocephala,15.484870369753077
21.900717,8.14884,88.21387,31.702229,26.661612,17.428741,9.232872,21.974989,21.876598,22.31371,21.54691,2586.1,333.0,92.5,41.684616,916.6,344.5,698.6,692.8,Caecilia nigricans,17.42667933793498
15.2061825,8.630116,88.609024,31.378834,20.142876,10.405025,9.73785,15.020503,15.168408,15.560938,14.823296,2355.3,322.1,74.2,39.258446,788.6,289.7,658.0,673.3,Caecilia occidentalis,3.8031293986000025
26.1875,7.869429,91.97412,25.922794,30.567806,22.016417,8.551388,25.991476,26.32259,26.499985,25.84849,6432.6,693.0,379.8,19.224655,1995.0,1239.6,1489.6,1837.0,Caecilia perdita,0.37527982140799304
22.009172,8.628929,78.73007,66.18015,27.700226,16.736225,10.964,21.941296,22.449322,22.890144,21.247242,3352.0,426.8,96.8,40.17022,1148.3,375.7,557.5,900.2,Caecilia volcani,7.765912751110018
17.40595,10.168703,80.4971,57.94485,23.935188,11.294375,12.640812,17.292782,17.286709,18.146448,16.709343,2701.75,429.5,38.0,62.82716,1135.0,141.25,664.25,556.25,Dermophis glandulosus,1.0317843409999956
23.206066,12.843885,74.03571,137.81354,31.321045,13.741882,17.579165,24.339687,22.27238,24.673782,21.39198,1363.4,312.0,3.8,110.067505,863.1,19.6,602.8,42.3,Dermophis oaxacae,40.40396096857697
23.884184,9.949997,54.31933,185.49231,33.2825,14.9317,18.3508,23.259953,23.52523,26.625286,22.18739,2557.1,1057.6,0.9,153.63698,2048.4,8.4,99.5,46.8,Gegeneophis seshachari,0.0014614743429990737
24.907932,13.931541,74.590996,84.90542,34.64964,15.942823,18.706821,24.124863,24.93281,25.69812,23.846937,2157.7144,418.42856,16.571428,71.42965,1035.2858,97.42857,559.4286,967.8571,Geotrypetes angeli,12.821859044284
26.162588,5.530075,72.132286,70.256096,30.505924,22.83939,7.6665316,26.300018,25.3673,27.083563,25.275629,2338.0,368.0,93.5,41.767143,937.5,337.0,516.0,380.5,Praslinia cooperi,0.002830170034000045
